"","id_norma","tipo_norma","numero_norma","clase_norma","organismo_origen","fecha_sancion","numero_boletin","fecha_boletin","pagina_boletin","titulo_resumido","titulo_sumario","texto_resumido","observaciones","texto_original","texto_actualizado","modificada_por","modifica_a","presidente","DNU"
"400",96081,"DNU","823",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-06-23,30430,2004-06-28,3,"SUSPENSION DE DESPIDOS - PRORROGA","TRABAJO","PRORROGASE LA SUSPENSION DE LOS DESPIDOS SIN CAUSA JUSTIFICADA DISPUESTA EN EL ARTICULO 16 DE LA LEY NRO, 25.561 Y ESTABLECESE UNA REDUCCION EN LA DUPLICACION PREVISTA DE LOS MONTOS INDEMNIZATORIOS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/96081/norma.htm",NA,1,3,"Kirchner",TRUE
"401",96018,"DNU","827",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-06-24,30429,2004-06-25,6,"TRANSPORTE DEL OESTE S.A. - SUBSIDIO","TRANSPORTE AUTOMOTOR","ESTABLECESE EL MECANISMO PARA OTORGAR UN SUBSIDIO EXTRAORDINARIO A LOS TRABAJADORES DE LA FALLIDA EMPRESA TRANSPORTE DEL OESTE S.A.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/96018/norma.htm",NA,0,3,"Kirchner",TRUE
"402",96913,"DNU","908",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-07-20,30449,2004-07-26,1,"LEY 25.827  ART. 28","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL","FACULTASE AL SEÑOR JEFE DE GABINETE DE MINISTROS, CON INTERVENCION DE LA SECRETARIA DE HACIENDA DEL MINISTERIO DE ECONOMIA Y PRODUCCION, A AMPLIAR EL LIMITE ESTABLECIDO POR EL ARTICULO 28 DE LA LEY Nº25.827 EN DETERMINADOS CASOS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/96913/norma.htm",NA,1,1,"Kirchner",TRUE
"403",96801,"DNU","906",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-07-20,30447,2004-07-22,1,"CONSEJO CONSULTIVO - CREACION","FONDOS FIDUCIARIOS","CREASE EL CONSEJO CONSULTIVO DE INVERSIONES DE LOS FONDOS FIDUCIARIOS DEL ESTADO NACIONAL, EN EL AMBITO DE LOS MINISTERIOS DE ECONOMIA Y PRODUCCION Y DE PLANIFICACION FEDERAL, INVERSION PUBLICA Y SERVICIOS. FUNCIONES E INTEGRACION DEL CONSEJO CONSULTIVO. ALCANCES. VIGENCIA.","ABROGADO POR EL ARTICULO 35 DE LA LEY 27341 DEL HONORABLE CONGRESO DE LA NACION, B.O. 21/12/2016, PAGINA 6.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/96801/norma.htm",NA,3,18,"Kirchner",TRUE
"404",96838,"DNU","917",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-07-21,30448,2004-07-23,1,"ADMINISTRACION NACIONAL 2004 - SU MODIFICACION","PRESUPUESTO","MODIFICASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2004.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/96838/norma.htm",NA,2,4,"Kirchner",TRUE
"405",96971,"DNU","923",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-07-21,30450,2004-07-27,3,"CAMBIO DENOMINACION - MINISTERIO DE SALUD","ADMINISTRACION PUBLICA NACIONAL","SUSTITUYESE LA DENOMINACION DEL MINISTERIO DE SALUD POR LA DE MINISTERIO DE SALUD Y AMBIENTE.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/96971/norma.htm",NA,1,3,"Kirchner",TRUE
"406",97128,"DNU","962",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-07-29,30454,2004-08-02,1,"TESORO NACIONAL - AUTORIZACION","ENERGIA ELECTRICA","AUTORIZASE AL TESORO NACIONAL A OTORGAR UN PRESTAMO REINTEGRABLE AL FONDO UNIFICADO CREADO POR LA LEY NRO. 24.065, CON DESTINO AL PAGO DE LAS OBLIGACIONES EXIGIBLES A DICHO FONDO PARA EL CUMPLIMIENTO DE SUS FUNCIONES ESPECIFICAS Y AL SOSTENIMIENTO SIN DISTORSIONES DEL SISTEMA DE ESTABILIZACION DE PRECIOS EN EL MERCADO ELECTRICO MAYORISTA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/97128/norma.htm",NA,3,3,"Kirchner",TRUE
"407",97329,"DNU","1010",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-08-06,30459,2004-08-09,1,"DECRETOS NROS. 1772/91-2094/93 Y 2733/93-DEROGANSE","MARINA MERCANTE NACIONAL","DEROGANSE LOS DECRETOS NROS. 1772/91, 2094/93 Y 2733/93. OTORGASE UN PLAZO A LOS PROPIETARIOS/ARMADORES QUE HAYAN OPTADO POR EL REGIMEN ESTABLECIDO POR DICHOS DECRETOS PARA REINTEGRAR A LA MATRICULA NACIONAL LOS BUQUES O ARTEFACTOS NAVALES QUE HUBIEREN CESADO EN FORMA PROVISORIA, GOZAN DO HASTA SU REINCORPORACION UNICAMENTE DEL BENEFICIO DE OPERAR EN EL CABOTAJE NACIONAL. ESTABLECESE QUE TODOS LOS CONTRATOS QUE SE CELEBREN PARA TRIPULAR LOS MISMOS SE REGIRAN POR LA LEGISLACION ARGENTINA VIGENTE Y QUEDARAN BAJO JURISDICCION ADMINISTRATIVA Y JUDICIAL ARGENTINA. ACTIVIDAD NAVIERA Y DE LA INDUSTRIA NAVAL. REGIMEN DE IMPORTACION DE INSUMOS, PARTES, PIEZAS Y/O COMPONENTES NO PRODUCIDOS EN EL AMBITO DEL MERCOSUR. BENEFICIARIOS. AUTORIDADES DE APLICACION.","ABROGADO POR EL ARTICULO 37 DE LA LEY 27419, B.O. 28/12/2017, PAGINA 3. EL REGIMEN ESTABLECIDO POR EL DECRETO 1.010/2004 Y MODIFICATORIAS, CADUCARA DE PLENO DERECHO A PARTIR DE LA REGLAMENTACION DE LA LEY CITADA, SIN PERJUICIO DE LOS DERECHOS ADQUIRIDOS OPORTUNAMENTE. VIGENCIA: VER ARTICULO 40 DE LA LEY PRECEDENTEMENTE CITADA.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/97329/norma.htm","http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/97329/texact.htm",5,8,"Kirchner",TRUE
"408",97637,"DNU","1064",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-08-19,30468,2004-08-23,3,"DECRETO NRO. 976/2001 - MODIFICACION","CORREDORES VIALES","ASIGNACION DE SALDOS REMANENTES EN LA CAJA UNICA QUE INTEGRA LA TOTALIDAD DE LOS INGRESOS PROVENIENTES DE LOS CONTRATOS DE CONCESION DE LOS CORREDORES DE LA RED VIAL NACIONAL, APROBADOS POR EL DECRETO NRO, 1007/2003, A LA FINANCIACION DE OBRAS ADICIONALES, CONSTRUCCIONES, TRABAJOS O SERVICIOS DE INDUSTRIA. LISTADO DE PROYECTOS DE OBRA. MODIFICASE EL ARTICULO 14 DEL TITULO II -CAPITULO I CONSTITUCION DEL FIDEICOMISO - DEL DECRETO NRO. 976/2001 Y SUS MODIFICATORIOS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/97637/norma.htm",NA,0,2,"Kirchner",TRUE
"409",97635,"DNU","1066",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-08-20,30468,2004-08-23,1,"DECRETO NRO. 438/92 - MODIFICACION","LEY DE MINISTERIOS","MODIFICACION DE LA LEY DE MINISTERIOS (T.O. POR DECRETO NRO. 438/92) Y MODIFICATORIAS, CON EL FIN DE TRANSFERIR LOS COMETIDOS CONCERNIENTES A LA SEGURIDAD INTERIOR A LA ORBITA DEL MINISTERIO DEL INTERIOR. VIGENCIA. OBLIGACIONES IMPOSITIVAS Y DE LOS RECURSOS DE LA SEGURIDAD SOCIAL.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/97635/norma.htm",NA,8,5,"Kirchner",TRUE
"410",98365,"DNU","1160",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-03,30480,2004-09-08,2,"CONTRATACIONES - APROBACION","SISTEMA NACIONAL DE MEDIOS PUBLICOS","EXCEPTUASE A DETERMINADAS CONTRATACIONES QUE SE REALICEN EN EL AMBITO DEL CITADO SISTEMA DE LO DISPUESTO EN LOS DECRETOS NROS. 491/2002, 601/2002 Y 577/2003.","ABROGADO POR DECRETO NRO.  1455/2005 - ART. 2 - BOLETIN OFICIAL 7/12/2005 - PAG. 3.-","http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98365/norma.htm",NA,1,NA,"Kirchner",TRUE
"411",98364,"DNU","1173",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-06,30480,2004-09-08,1,"FACULTADES Y OBLIGACIONES","ENTE NACIONAL DE OBRAS HIDRICAS DE SANEAMIENTO","OTORGANSE AL CITADO ENTE LAS FACULTADES Y OBLIGACIONES QUE ESTABLECE LA LEY NRO. 13.064, SIN QUE ELLO IMPLIQUE LA MODIFICACION DEL REGIMEN DE SELECCION DE CONTRATISTAS DE OBRA PUBLICA, NI DE LOS MECANISMOS DE CONTROL PREVISTOS EN LA NORMATIVA VIGENTE. MODIFICASE EL DECRETO NRO. 107/97.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98364/norma.htm",NA,0,3,"Kirchner",TRUE
"412",98446,"DNU","1192",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-08,30481,2004-09-09,4,"VIGENCIA","SALARIO MINIMO, VITAL Y MOVIL","ESTABLECESE LA VIGENCIA DEL SALARIO MINIMO, VITAL Y MOVIL.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98446/norma.htm",NA,0,1,"Kirchner",TRUE
"413",98600,"DNU","1199",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-13,30484,2004-09-14,1,"SUPLEMENTO POR MOVILIDAD","SISTEMA INTEGRADO DE JUBILACIONES Y PENSIONES","CREASE EL SUPLEMENTO POR MOVILIDAD, QUE SE ABONARA JUNTAMENTE CON LAS PRESTACIONES A CARGO DEL REGIMEN PREVISIONAL PUBLICO DEL MENCIONADO SISTEMA. INCIDENCIA SOBRE EL REGIMEN DE ASIGNACIO NES FAMILIARES. VIGENCIA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98600/norma.htm",NA,7,3,"Kirchner",TRUE
"414",98605,"DNU","1197",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-13,30484,2004-09-14,2,"SITUACION PREVISIONAL","EX TRABAJADORES PORTUARIOS","ADOPTANSE MEDIDAS DE CARACTER EXCEPCIONAL EN RELACION CON LA SITUACION PREVISIONAL DE EX TRABAJA DORES DE LAS EMPRESAS TERMINAL PORTUARIA INTEFEMA DE BUENOS AIRES S.A. Y FERROPORT S.A.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98605/norma.htm","http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98605/texact.htm",9,1,"Kirchner",TRUE
"415",98721,"DNU","1207",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-14,30487,2004-09-17,1,"PRESUPUESTO - MODIFICACION","INST NAC CENTRAL UNICO COORD.  ABLACION E IMPLANTE","MODIFICASE EL PRESUPUESTO DE LA ADMINISTRACION NACIONAL VIGENTE, EN LA PARTE REFERIDA AL CITADO ORGANISMO DESCENTRALIZADO DEPENDIENTE DE LA SECRETARIA DE POLITICAS, REGULACION Y RELACIONES SANITARIAS DEL MINISTERIO DE SALUD Y AMBIENTE, CON LA FINALIDAD DE SOLVENTAR LA OPERATIVIDAD DEL REGISTRO NACIONAL DE DONANTES DE CELULAS PROGENITORAS HEMATOPOYETICAS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98721/norma.htm",NA,0,2,"Kirchner",TRUE
"416",98676,"DNU","1218",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-14,30486,2004-09-16,1,"INTERES NACIONAL","CENSO NACIONAL ECONOMICO","DISPONESE LA REALIZACION DEL CENSO NACIONAL ECONOMICO EN TODO EL PAIS DURANTE EL AÑO 2004, A CARGO DEL INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS, DECLARANDOSELO DE INTERES NACIONAL. CONSTITUCION DEL COMITE DEL CENSO NACIONAL ECONOMICO. CREACION DE COMITES CENSALES EN LAS PROVINCIAS Y EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/98676/norma.htm",NA,3,1,"Kirchner",TRUE
"417",99260,"DNU","1332",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-09-30,30497,2004-10-01,11,"MODIFICACION","PRESUPUESTO DE LA ADMINISTRACION NACIONAL 2004","MODIFICASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2004, CON LA FINALIDAD DE INGRESAR AL TESORO NACIONAL LOS SALDOS RESULTANTES DE LA VENTA DE ACCIONES DE INMARSAT VENTURES PLC., LOS QUE SE DESTINARAN AL REGIMEN NACIONAL DE PREVISION SOCIAL Y AL PROGRAMA NACIONAL 58ASISTENCIA Y COORDINACION DE POLITICAS DE COMUNICACIONES DE LA JURISDICCION 56 - MINISTERIO DE PLANIFICACION FEDERAL, INVERSION PUBLICA Y SERVICIOS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/99260/norma.htm",NA,0,1,"Kirchner",TRUE
"418",99383,"DNU","1357",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-10-05,30500,2004-10-06,1,"VETERANOS DE MALVINAS - INCREMENTO","PENSIONES","ESTABLECESE QUE LA ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL TENDRA A SU CARGO EL OTORGAMIENTO, LIQUIDACION Y PAGO DE LAS PENSIONES NO CONTRIBUTIVAS A LOS VETERANOS DE LA GUERRA DEL ATLANTICO SUR Y SUS DERECHOHABIENTES Y QUE EL MONTO DE DICHAS PENSIONES SERA PARA SUS TITULARES EL EQUIVALENTE A LA SUMA DE TRES VECES EL HABER MINIMO DE LAS PRESTACIONES A CARGO DEL REGIMEN PREVISIONAL PUBLICO DEL SISTEMA INTEGRADO DE JUBILACIONES Y PENSIONES. COMPATIBILIDAD CON CUALQUIER OTRO BENEFICIO DE CARACTER PREVISIONAL PERMANENTE. PARTICIPACION DE LOS DERECHOHABIENTES EN LA PERCEPCION DEL BENEFICIO QUE PERCIBIA EL CAUSANTE. MANTIENESE PARA LOS VETERANOS DE GUERRA LA PRESTACION DE LOS PROGRAMAS MEDICO ASISTENCIALES QUE BRINDA EL INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/5/2007 Y DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 12/6/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/99383/norma.htm",NA,7,1,"Kirchner",TRUE
"419",99687,"DNU","1375",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-10-08,30503,2004-10-12,1,"PROG. DE FINANC. DEL SECTOR PUB. NO FINANCIERO","SISTEMA INTEGRADO DE JUBILACIONES Y PENSIONES","REGIMEN DE CAPITALIZACION. CREASE EL PROGRAMA DE FINANCIAMIENTO DEL SECTOR PUBLICO NO FINANCIERO CON RECURSOS DEL REGIMEN DE CAPITALIZACION., DESTINADO A LAS ADMINISTRADORAS DE FONDOS DE JUBILACIONES Y PENSIONES RESPECTO DE DICHOS FONDOS Y DEL ENCAJE CORRESPONDIENTE A LOS MISMOS. REQUISITOS PARA PARTICIPAR DEL PROGRAMA. EMISION DE BONOS DEL GOBIERNO NACIONAL EN PESOS 2% 2014, POR HASTA LAS SUMAS NECESARIAS PARA CUBRIR LA CANCELACION DE LAS LETRAS DEL TESORO EMITIDAS EN VIRTUD DE LO DISPUESTO POR LOS DECRETOS NROS. 1572/2001 Y 1582/2001 Y NORMAS COMPLEMENTARIAS. SUSPENSION POR NOVENTA DIAS DEL DERECHO DE TRASPASO PREVISTO EN EL ARTICULO 44 DE LA LEY NRO. 24.241 Y SUS MODIFICACIONES. (FE DE ERRATAS: BO 13/10/04, PAG. 2).-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/99687/norma.htm","http://servicios.infoleg.gob.ar/infolegInternet/anexos/95000-99999/99687/texact.htm",8,4,"Kirchner",TRUE
"420",100116,"DNU","1441",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-10-20,30510,2004-10-21,1,"LEY 16973 - MODIFICACION","POLICIA FEDERAL ARGENTINA","SUSTITUYESE EL ARTICULO 1º DE LA LEY Nº 16.973 Y SUS MODIFICATORIAS, CON LA FINALIDAD DE REGULAR LOS DERECHOS DE LOS EFECTIVOS QUE PUEDAN RESULTAR TOTAL Y PERMANENTEMENTE INCAPACITADOS EN CUMPLIMIENTO DEL DEBER, Y DE LOS DERECHOHABIENTES DE LOS QUE HAN PERDIDO LA VIDA EN LAS MISMAS CIRCUNSTANCIAS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/100116/norma.htm",NA,0,1,"Kirchner",TRUE
"421",100117,"DNU","1443",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-10-20,30510,2004-10-21,3,"RECONOCIMIENTO DE DERECHOS EFECTIVOS","FUERZAS DE SEGURIDAD","RECONOCIMIENTO DE LOS DERECHOS DE LOS EFECTIVOS QUE HAN PERDIDO SU VIDA EN Y POR ACTO DE SERVICIO, AUN CUANDO NO TUVIEREN DEUDOS QUE RECLAMEN DERECHO A PENSION, DEBIENDO SER IMPULSADO DE OFICIO EN ESTE CASO EL TRAMITE DE PROMOCION DE GRADOS POR LOS ORGANISMOS CORRESPONDIENTES. OTORGANSE AL PERSONAL MENCIONADO LOS BENEFICIOS ESTABLECIDOS POR LA LEY NRO. 16.443, MODIFICADA POR LA LEY NRO. 20.774.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/100117/norma.htm",NA,0,1,"Kirchner",TRUE
"422",100473,"DNU","1506",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-10-28,30516,2004-10-29,1,"SU PRORROGA","EMERGENCIA OCUPACIONAL NACIONAL","PRORROGANSE, A PARTIR DE LA FECHA DE SU VENCIMIENTO Y HASTA EL 31 DE DICIEMBRE DE 2005, LA EMERGENCIA OCUPACIONAL NACIONAL Y LA VIGENCIA DEL PROGRAMA JEFES DE HOGAR. ESTABLECESE UN PLAZO PARA QUE LOS MINISTERIOS DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL Y DE DESARROLLO SOCIAL REALICEN UNA CLASIFICACION DE LOS BENEFICIARIOS DEL CITADO PROGRAMA DE ACUERDO A LAS CONDICIONES DE EMPLEABILIDAD QUE, EVENTUALMENTE, REUNAN LOS MISMOS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/100473/norma.htm",NA,19,1,"Kirchner",TRUE
"423",101750,"DNU","1672",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-11-30,30543,2004-12-07,2,"PRESTAMO REINTEGRABLE FONDO UNIFICADO","ENERGIA ELECTRICA","AUTORIZASE AL TESORO NACIONAL A OTORGAR UN PRESTAMO REINTEGRABLE AL FONDO UNIFICADO CREADO POR LA LEY NRO. 24.065, CON DESTINO AL PAGO DE OBLIGACIONES EXIGIBLES A DICHO FONDO Y AL SOSTENIMIENTO SIN DISTORSIONES DEL SISTEMA DE ESTABILIZACION DE PRECIOS EN EL MERCADO ELECTRICO MAYORISTA, MEDIANTE EL AUXILIO AL FONDO DE ESTABILIZACION CREADO POR LA RESOLUCION Nº61/92 DE LA EX SECRETARIA DE ENERGIA ELECTRICA Y ADMINISTRADO POR LA COMPAÑIA ADMINISTRADORA DEL MERCADO MAYORISTA ELECTRICO SOCIEDAD ANONIMA (CAMMESA).",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101750/norma.htm",NA,3,2,"Kirchner",TRUE
"424",101633,"DNU","1687",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-11-30,30541,2004-12-03,5,"EJERCICIO 2004 - MODIFICACION","PRESUPUESTO","MODIFICASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2004. INCREMENTASE EL CALCULO DE RECURSOS A FIN DE ATENDER OBLIGACIONES QUE NO CUENTAN CON ASIGNACIONES PRESUPUESTARIAS, SOBRE LA BASE DEL BUEN DESEMPEÑO DE LAS CUENTAS PUBLICAS Y UNA FAVORABLE RECAUDACION TRIBUTARIA, DERIVADA DE LA RECUPERACION DE LA ACTIVIDAD ECONOMICA Y LA APLICACION DE ACCIONES EFICACES EN MATERIA DE ADMINISTRACION TRIBUTARIA Y CONTROL DE LA EVASION IMPOSITIVA.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101633/norma.htm","http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101633/texact.htm",9,1,"Kirchner",TRUE
"425",101569,"DNU","1675",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-11-30,30540,2004-12-02,1,"MODIFICACION","PRESUPUESTO","MODIFICASE EL PRESUPUESTO DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2004, CON COMPENSACION DE CREDITOS ENTRE LA JURISDICCION 90 - SERVICIO DE LA DEUDA PUBLICA Y LA JURISDICCION 50 - MINISTERIO DE ECONOMIA Y PRODUCCION.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101569/norma.htm",NA,0,1,"Kirchner",TRUE
"426",101519,"DNU","1668",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-11-30,30539,2004-12-01,1,"SUMA FIJA POR UNICA VEZ - INCORPORACION","PROGRAMAS SOCIALES","INCORPORASE POR UNICA VEZ UNA SUMA FIJA AL MONTO DE LAS AYUDAS ECONOMICAS MENSUALES NO REMUNERATIVAS, A LOS BENEFICIARIOS DE LOS PROGRAMAS JEFES DE HOGAR Y DE ATENCION A GRUPOS VULNERABLES  COMPONENTE DE INGRESOS Y DESARROLLO HUMANO (IDH), QUE SEAN LIQUIDADAS EN EL MES DE DICIEMBRE DE 2004.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101519/norma.htm",NA,0,3,"Kirchner",TRUE
"427",101681,"DNU","1693",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-12-01,30542,2004-12-06,1,"PRORROGASE  HASTA EL 31/12/2005","EMERGENCIA ALIMENTARIA NACIONAL","PRORROGASE HASTA EL 31 DE DICIEMBRE DE 2005 LA DECLARACION DE LA EMERGENCIA ALIMENTARIA NACIONAL, DISPUESTA POR EL DECRETO NRO. 108/2002 Y PRORROGADA POR SUS SIMILARES NROS. 1121/2003 Y 1069/2003.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101681/norma.htm",NA,0,3,"Kirchner",TRUE
"428",101789,"DNU","1729",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-12-07,30544,2004-12-09,1,"UNISOL S.A. - SUPERTEX S.A.","PROMOCION INDUSTRIAL","CONVALIDANSE DISPOSICIONES DE LOS DECRETOS NROS. 179/2004 Y 207/2004 Y SU MODIFICATORIO, DICTADOS POR EL PODER EJECUTIVO DE LA PROVINCIA DE LA RIOJA, EN RELACION CON BENEFICIOS PROMOCIONALES A SER TRANSFERIDOS A LAS FIRMAS UNISOL S.A. Y SUPERTEX S.A., CUYOS MONTOS SERAN DETERMINADOS POR LA ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS, EN ORDEN A LAS FACULTADES QUE LE FUERON DELEGADAS EN EL MARCO DE LOS DECRETOS NACIONALES NROS. 2054/92 Y 1553/98 Y SUS NRO.RMAS REGLAMENTARIAS Y COMPLEMENTARIAS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101789/norma.htm","http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101789/texact.htm",1,1,"Kirchner",TRUE
"429",101862,"DNU","1733",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-12-09,30545,2004-12-10,3,"LEY NRO. 23.928 ARTS. 7 Y 10 - EXCEPCION","DEUDA PUBLICA","EXCEPTUASE DE LO DISPUESTO EN LOS ARTICULOS 7º Y 10 DE LA LEY NRO. 23.928 Y SUS MODIFICACIONES A LOS TITULOS DE DEUDA PUBLICA QUE SE EMITAN COMO CONSECUENCIA DE LA OPERACION DE REESTRUCTURACION DE DICHA DEUDA, DISPUESTA EN EL ARTICULO 62 DE LA LEY NRO. 25.827. MODIFICASE EL INCISO C) DEL ARTICULO 2º DEL DECRETO NRO. 1375/2004, POR EL QUE SE CREO EL PROGRAMA DE FINANCIAMIENTO DEL SECTOR PUBLICO NO FINANCIERO CON RECURSOS DEL REGIMEN DE CAPITALIZACION, CON EL OBJETO DE EXTENDER EL PLAZO PREVISTO EN EL MISMO HASTA EL 1º DE ABRIL DE 2006. (NOTA: RATIFICADO POR ART. 7 DE LA LEY 26017 - BO 11/2/2005, PAG. 1).-",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101862/norma.htm",NA,3,3,"Kirchner",TRUE
"430",101979,"DNU","1806",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-12-10,30547,2004-12-14,10,"DECRETO NRO. 814/2001 - SUSPENDESE APLICACION","CONTRIBUCIONES PATRONALES","SUSPENDESE LA APLICACION DE LAS DISPOSICIONES DEL DECRETO NRO. 814/2001, MODIFICADO POR LA LEY NRO. 25.453, RESPECTO DE DETERMINADOS EMPLEADORES TITULARES DE ESTABLECIMIENTOS EDUCACIONALES PRIVADOS.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101979/norma.htm",NA,2,3,"Kirchner",TRUE
"431",102249,"DNU","1898",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-12-22,30555,2004-12-24,2,"BONOS CONSOLIDACION MONEDA NACIONAL 4 SERIE ...","DEUDA PUBLICA","EXCEPTUASE DE LO DISPUESTO EN LOS ARTICULOS 59 Y 62 DE LA LEY NRO. 25.827, A LOS BONOS DE CONSOLIDACION EN MONEDA NACIONAL CUARTA SERIE Y LOS BONOS DE CONSOLIDACION DE DEUDAS PREVISIONALES EN MONEDA NACIONAL TERCERA SERIE.","RATIFICADO POR LEY NRO. 26078 - ART. 50 - BOLETIN OFICIAL 12/1/2006 - PAG. 8.-","http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/102249/norma.htm",NA,1,1,"Kirchner",TRUE
"432",102250,"DNU","1900",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2004-12-22,30555,2004-12-24,3,"LEY NRO. 25819 - PRORROGA Y MODIFICACION","POTENCIAL HUMANO NACIONAL","PRORROGASE LA VIGENCIA DE LA LEY NRO. 25.819. MODIFICACION.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/102250/norma.htm",NA,0,1,"Kirchner",TRUE
